procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  68712    740 154560    0    0 102714     6 1569 1831  1  3 71 25  0 2025-04-19 15:51:46
 0  0      0  80120   1108 143324    0    0  5422    14  459  642  1  1 99  0  0 2025-04-19 15:51:51
 0  0      0  80444    536 145532    0    0 93605     7 1497 1736  1  3 73 23  0 2025-04-19 15:51:56
 0  0      0  66640    776 159968    0    0 11427    13  457  632  0  1 99  0  0 2025-04-19 15:52:01
 1  3      0  89884    276 130808    0    0 14218     8  588  842  0  1 96  2  0 2025-04-19 15:52:06
 0  0      0  75968    756 149800    0    0 124718    10 1566 1736  1  3 56 40  0 2025-04-19 15:52:11
 2  0      0  85912    272 140424    0    0  8107     5  474  665  0  1 97  2  0 2025-04-19 15:52:16
 0  0      0  69656    508 157156    0    0 61726    16 1182 1463  1  2 83 14  0 2025-04-19 15:52:21
 0  0      0  84000    968 141800    0    0  3344    10  427  617  0  1 99  0  0 2025-04-19 15:52:26
 1  1      0  72040    284 153024    0    0 86494     5 1287 1531  1  2 74 23  0 2025-04-19 15:52:31
 0  0      0  82864    344 142620    0    0 39023    10  730  936  0  1 86 13  0 2025-04-19 15:52:36
 0  0      0  94080    384 131020    0    0  4333     5  401  583  0  0 99  0  0 2025-04-19 15:52:41
 0  0      0  75404    504 150124    0    0 83301    10 1317 1516  1  2 77 19  0 2025-04-19 15:52:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  76724    384 149484    0    0  5170     5  431  641  0  1 99  0  0 2025-04-19 15:52:51
 0  0      0  94588    412 131540    0    0 69546    13 1322 1635  1  2 81 16  0 2025-04-19 15:52:56
 0  0      0  70424    652 155068    0    0  4745    10  440  618  0  1 99  0  0 2025-04-19 15:53:01
 1  2      0  67272    172 159392    0    0 80818     5 1412 1753  1  2 78 19  0 2025-04-19 15:53:06
 2  3      0  81688   2300 137548    0    0 20421    10  698  816  1  1 82 16  0 2025-04-19 15:53:11
 0  4      0  67664    440 137664    0    0 36943    15 1043 1245  1  2 88  9  0 2025-04-19 15:53:16
 0  0      0  76768    552 149444    0    0 123896    14 1783 1877  1  3 54 41  0 2025-04-19 15:53:21
 0  0      0  77516    796 148168    0    0  8915    15  544  705  0  1 99  0  0 2025-04-19 15:53:26
 0  0      0  72488    712 152284    0    0 77098    19 1399 1632  1  2 77 20  0 2025-04-19 15:53:31
 1  0      0 106020    404 118992    0    0  4586    10  458  689  0  1 99  0  0 2025-04-19 15:53:36
 4  7      0  66852    296 158480    0    0 58756     7 1135 1459  1  2 85 13  0 2025-04-19 15:53:41
 0  0      0  67320    784 158712    0    0 48218    13  847 1041  0  1 88 10  0 2025-04-19 15:53:46
 0  2      0  65736    236 161048    0    0  9034     5  492  668  0  1 98  1  0 2025-04-19 15:53:51
 0  0      0  71500   1740 151472    0    0 91339    10 1609 1834  1  3 70 27  0 2025-04-19 15:53:56
 0  0      0  72096   1876 152216    0    0  3278    13  425  623  0  1 99  0  0 2025-04-19 15:54:01
 0  0      0  81776    668 145360    0    0 143376    24 1813 2042  1  3 55 41  0 2025-04-19 15:54:06
 0  0      0  68568    912 158764    0    0  6761     8  423  641  0  0 99  0  0 2025-04-19 15:54:11
 2  0      0  69152    276 155972    0    0 42725     5 1175 1404  1  2 90  8  0 2025-04-19 15:54:17
 0  0      0  69708    728 155956    0    0 67391    10 1026 1156  1  2 79 18  0 2025-04-19 15:54:22
 0  0      0  73808    756 151088    0    0  5666     5  453  636  0  0 99  0  0 2025-04-19 15:54:27
 0  0      0  68376    852 157012    0    0 83245    10 1407 1682  1  2 75 22  0 2025-04-19 15:54:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  66652   1572 155036    0    0 16391     8  623  772  1  1 97  1  0 2025-04-19 15:54:37
 7 14      0  86628    436 134168    0    0 99576    26 1381 1558  1  3 69 27  0 2025-04-19 15:54:42
 0  0      0  71400   2304 148748    0    0 66806    15 1107 1267  1  2 76 22  0 2025-04-19 15:54:47
 0  0      0  77104    700 147608    0    0  4101    18  442  612  0  0 99  0  0 2025-04-19 15:54:52
 0  0      0  77308    280 148356    0    0 107063    14 1559 1730  1  3 69 28  0 2025-04-19 15:54:57
 1  0      0  84764   2220 137588    0    0  7461    10  589  750  0  1 98  1  0 2025-04-19 15:55:02
 0  0      0  66580    732 160040    0    0 80294    17 1439 1695  1  2 79 18  0 2025-04-19 15:55:07
 0  0      0  91740   1864 130588    0    0  7197    10  590  736  0  1 98  1  0 2025-04-19 15:55:12
 9  1      0  69256    220 146048    0    0 56158    25 1281 1555  1  2 81 16  0 2025-04-19 15:55:17
 0  0      0  83392    820 141928    0    0 105514    22 1215 1285  1  2 64 33  0 2025-04-19 15:55:23
 0  0      0  68020   1048 157316    0    0  3106    10  410  607  0  0 99  0  0 2025-04-19 15:55:28
 0  1      0  74144    568 152228    0    0 106581    10 1544 1632  1  3 69 27  0 2025-04-19 15:55:33
 1  0      0  72200   1052 153356    0    0  6698     5  487  675  0  1 99  0  0 2025-04-19 15:55:38
 3  0      0  64892    600 157140    0    0 27182     5  947 1256  1  2 94  4  0 2025-04-19 15:55:43
 0  0      0  67124    568 158380    0    0 84723    10 1145 1193  1  2 77 21  0 2025-04-19 15:55:48
 1  0      0  76164    588 149224    0    0  2075     6  461  618  0  1 99  0  0 2025-04-19 15:55:53
 0  0      0  73940    652 151416    0    0 67194    26 1333 1636  1  2 87 10  0 2025-04-19 15:55:58
 0  0      0  76752   1988 142108    0    0  5535    14  599  750  1  1 98  0  0 2025-04-19 15:56:03
 0  5      0  67088    904 154072    0    0 105109    15 1574 1769  1  3 62 34  0 2025-04-19 15:56:08
 0  0      0  68360    872 151948    0    0 58210    19  906 1046  0  2 81 17  0 2025-04-19 15:56:13
 0  0      0  67472    696 154136    0    0 25981    32  764  924  1  1 94  4  0 2025-04-19 15:56:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  79580    780 142188    0    0 101245    17 1563 1771  1  3 72 24  0 2025-04-19 15:56:23
 0  0      0  69592   1028 151596    0    0  6510    18  506  667  0  1 99  0  0 2025-04-19 15:56:28
 0  0      0  99456    548 121856    0    0 90074    11 1369 1668  1  3 74 23  0 2025-04-19 15:56:33
 0  0      0  73500   1060 149900    0    0  5694    16  438  651  0  1 99  0  0 2025-04-19 15:56:38
 9  4      0  89364    396 135112    0    0 60607    13 1022 1313  1  2 80 17  0 2025-04-19 15:56:43
 0  0      0  84440    564 140268    0    0 69448     6 1062 1253  0  2 79 19  0 2025-04-19 15:56:48
 0  0      0  68204    816 156012    0    0  3223    12  386  586  0  1 99  0  0 2025-04-19 15:56:53
 0  0      0  75512   1864 146036    0    0 121826     1 1820 1977  1  3 68 28  0 2025-04-19 15:56:58
 0  0      0  70392   2572 148540    0    0  3270    33  451  647  0  0 99  0  0 2025-04-19 15:57:03
 1  0      0  67044    364 156956    0    0 90852     9 1280 1527  1  2 73 24  0 2025-04-19 15:57:08
 0  0      0  94268    328 129548    0    0 79064    14  942  996  0  2 80 18  0 2025-04-19 15:57:13
 0  0      0  68088    708 155300    0    0  5206    11  455  717  0  1 99  0  0 2025-04-19 15:57:18
 0  0      0  69408    412 154728    0    0 97918     5 1428 1698  1  3 65 32  0 2025-04-19 15:57:23
 0  0      0  83676    704 139836    0    0  1086    10  397  616  0  0 99  0  0 2025-04-19 15:57:28
 2  0      0  71552    832 149536    0    0 92922    11 1409 1567  1  3 71 25  0 2025-04-19 15:57:33
 0  0      0  67856    900 154788    0    0 79571    14 1005 1079  1  2 75 23  0 2025-04-19 15:57:38
 0  0      0  78800   1096 144964    0    0  4433    10  458  614  0  1 99  0  0 2025-04-19 15:57:43
 0  0      0  76064   2112 143144    0    0 149415    22 2031 2234  1  4 50 45  0 2025-04-19 15:57:48
 0  0      0  70116   1128 151560    0    0 16281    26  639  759  0  1 97  1  0 2025-04-19 15:57:53
 3  0      0  70656   1292 151680    0    0 32033    10  935 1237  1  1 93  5  0 2025-04-19 15:57:58
 0  0      0  89748    628 135332    0    0 71799    30 1031 1131  0  2 78 19  0 2025-04-19 15:58:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  71352    664 153508    0    0  3629     5  472  638  0  1 99  0  0 2025-04-19 15:58:08
 0  0      0  71820    432 153116    0    0 78319    12 1422 1698  1  2 57 39  0 2025-04-19 15:58:13
 0  0      0  72900   1952 148836    0    0 17022    11  680  861  1  1 97  2  0 2025-04-19 15:58:18
 1  1      0  86472    164 137932    0    0 63036    14 1210 1487  1  2 81 16  0 2025-04-19 15:58:23
 0  0      0  86528    684 137492    0    0 39924    15  761  898  0  2 90  8  0 2025-04-19 15:58:28
 0  1      0  70276    836 153624    0    0 14985     5  565  805  0  1 97  2  0 2025-04-19 15:58:33
 0  0      0  76468    620 147832    0    0 84286    17 1339 1575  1  2 75 21  0 2025-04-19 15:58:38
 0  0      0  77992    600 146588    0    0  4247     5  397  579  0  0 99  0  0 2025-04-19 15:58:43
 0  0      0  71924    476 152736    0    0 125610    10 1708 1933  1  3 54 42  0 2025-04-19 15:58:48
 0  0      0 102276    456 122064    0    0  6543    10  410  599  0  1 99  0  0 2025-04-19 15:58:53
 1  4      0 102172    212 119668    0    0 39912     6  992 1272  1  1 89  9  0 2025-04-19 15:58:59
 0  0      0  72736    612 147752    0    0 107224    20 1333 1343  1  3 68 29  0 2025-04-19 15:59:04
 0  0      0  74348    864 145768    0    0  4918    13  466  656  0  1 99  0  0 2025-04-19 15:59:09
 0  0      0  89532    812 133744    0    0 90648    37 1386 1716  1  2 73 24  0 2025-04-19 15:59:14
 0  0      0  67860   1044 155544    0    0  4391     6  545  710  0  1 99  0  0 2025-04-19 15:59:19
 0  0      0  94788    600 128672    0    0 71748    14 1304 1517  1  2 80 17  0 2025-04-19 15:59:24
 0  0      0  82528    512 141740    0    0 16934     6  626  744  2  1 96  1  0 2025-04-19 15:59:29
 1  1      0  72240   1344 148764    0    0 30204    19  955 1304  1  1 94  4  0 2025-04-19 15:59:34
 1  0      0  94884    516 128860    0    0 140595    10 1467 1398  1  3 47 49  0 2025-04-19 15:59:39
 0  1      0  85888   1796 132748    0    0  7792     1  556  711  0  1 98  0  0 2025-04-19 15:59:44
 4  4      0  79948    356 143356    0    0 111698     9 1683 1923  1  3 62 34  0 2025-04-19 15:59:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 1  1      0  65200   2140 156268    0    0 36974    22  778  892  0  1 85 13  0 2025-04-19 15:59:54
 4  0      0  63488    496 157496    0    0 52998    18 1235 1490  1  2 87 11  0 2025-04-19 15:59:59
 0  0      0  71632   1024 152456    0    0 58949    18  877  979  0  2 81 17  0 2025-04-19 16:00:04
 0  0      0  90388   1920 120332    0    0  7769    17  603  752  1  1 98  1  0 2025-04-19 16:00:09
 0  0      0  75408    756 148532    0    0 89314    10 1306 1615  1  2 77 20  0 2025-04-19 16:00:14
 1  0      0  94024    460 130264    0    0 15905    13  703  850  1  1 97  1  0 2025-04-19 16:00:19
 1  0      0  68328    368 158816    0    0 108019     7 1607 1745  1  3 68 28  0 2025-04-19 16:00:24
 0  0      0  70516   2436 150188    0    0 13555    38  610  744  0  1 96  2  0 2025-04-19 16:00:29
 5  2      0  83724    664 137500    0    0 48910    12 1122 1440  1  2 84 13  0 2025-04-19 16:00:34
 0  0      0  67220    784 156160    0    0 119769    22 1427 1458  1  3 59 37  0 2025-04-19 16:00:40
 1  0      0  77140    748 148276    0    0  4512    13  425  590  0  1 98  0  0 2025-04-19 16:00:45
 0  0      0  75760    424 149692    0    0 82587     6 1442 1701  1  2 78 18  0 2025-04-19 16:00:50
 0  0      0  84216    648 136620    0    0 15180    10  643  764  1  1 97  1  0 2025-04-19 16:00:55
 5  1      0  65720    304 159900    0    0 63803    18 1247 1461  1  2 81 16  0 2025-04-19 16:01:00
 0  0      0  69548    916 156108    0    0 33982    35  744  855  0  1 88 10  0 2025-04-19 16:01:05
 0  0      0  76316   2232 145052    0    0 16668     9  736  798  1  1 97  1  0 2025-04-19 16:01:10
 0  0      0  74360    656 151296    0    0 113663    14 1655 1890  1  3 72 24  0 2025-04-19 16:01:15
 0  0      0  76516    948 148844    0    0  4634     6  479  688  1  1 98  0  0 2025-04-19 16:01:20
 0  0      0  77104    276 148912    0    0 98755     5 1412 1639  1  3 72 24  0 2025-04-19 16:01:25
 0  0      0  78436    828 147088    0    0  5566    10  463  657  0  0 99  0  0 2025-04-19 16:01:30
 5  1      0  83796    256 141808    0    0 43366     5 1001 1375  1  1 88 10  0 2025-04-19 16:01:35
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  84684    888 140260    0    0 28547    12  692  902  0  1 92  6  0 2025-04-19 16:01:40
 3  0      0  62252    872 149404    0    0  4076     5  401  592  0  1 99  0  0 2025-04-19 16:01:45
 1  0      0  66156    524 159712    0    0 98374    10 1616 1787  1  3 72 24  0 2025-04-19 16:01:50
 0  0      0  74624    852 148016    0    0 12076     6  619  768  1  1 97  1  0 2025-04-19 16:01:55
 0  0      0  72100    768 151108    0    0 106839    22 1565 1786  1  3 67 30  0 2025-04-19 16:02:00
 0  0      0  78924    816 146488    0    0  6746     8  515  648  0  1 99  0  0 2025-04-19 16:02:05
 2  1      0  75608    292 151156    0    0 68240    21 1335 1596  1  2 81 17  0 2025-04-19 16:02:10
 0  0      0  95612    612 130460    0    0 16253    14  544  709  0  1 98  1  0 2025-04-19 16:02:15
 2  0      0  72108    440 150456    0    0 13954     5  696  894  1  1 96  3  0 2025-04-19 16:02:20
 0  0      0  71544    868 154272    0    0 48366    10 1070 1327  1  2 90  8  0 2025-04-19 16:02:25
 0  0      0  77268   1036 148372    0    0  1413     5  444  627  0  1 99  0  0 2025-04-19 16:02:30
 0  0      0  91796    428 131196    0    0 122198    10 1781 1958  1  3 65 31  0 2025-04-19 16:02:35
 0  0      0  92216    516 132660    0    0  6069    21  483  673  0  1 99  0  0 2025-04-19 16:02:40
 1  0      0  85472    360 139496    0    0 68006    17 1263 1594  1  2 83 14  0 2025-04-19 16:02:45
 0  0      0  87128    892 137460    0    0  5632     6  537  700  0  1 99  0  0 2025-04-19 16:02:50
 7  0      0  77764    296 148356    0    0 54254     5 1148 1342  1  2 86 12  0 2025-04-19 16:02:55
 0  0      0  95656    724 130164    0    0 30536    10  712  889  0  1 95  3  0 2025-04-19 16:03:00
 1  0      0  80564    880 144920    0    0  2740     5  448  611  0  1 99  0  0 2025-04-19 16:03:05
 0  0      0  76488    760 149228    0    0 96099    10 1627 1869  1  2 61 36  0 2025-04-19 16:03:11
 0  0      0  71952   1000 153268    0    0   852    16  361  592  0  0 99  0  0 2025-04-19 16:03:16
 0  0      0  66732    500 158960    0    0 95180    10 1485 1750  1  3 75 22  0 2025-04-19 16:03:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  92316   2428 128652    0    0  7741    10  507  670  0  1 98  0  0 2025-04-19 16:03:26
 0  1      0  68572    932 152516    0    0 112283    19 1665 1852  1  3 57 39  0 2025-04-19 16:03:31
 0  0      0  67248    932 157172    0    0 66317    22 1027 1168  0  2 80 18  0 2025-04-19 16:03:36
 0  0      0  84764   1048 139824    0    0  2836     9  422  622  0  0 99  0  0 2025-04-19 16:03:41
 3  0      0  80304    732 143812    0    0 106290    10 1432 1710  1  3 66 30  0 2025-04-19 16:03:46
 1  0      0  76292    540 148848    0    0  8706     5  460  670  0  1 99  0  0 2025-04-19 16:03:51
 0  1      0  81364    348 143356    0    0 70830    10 1262 1559  1  2 82 15  0 2025-04-19 16:03:56
 0  0      0 113276    900 111516    0    0  6902     1  461  654  0  1 99  0  0 2025-04-19 16:04:01
 7  0      0  97032    284 129120    0    0 55142    13 1072 1319  1  2 84 14  0 2025-04-19 16:04:06
 0  0      0  88060    764 137356    0    0 43290    10  839  984  0  1 84 14  0 2025-04-19 16:04:11
 1  0      0  76832    428 148484    0    0 12432     5  511  683  0  1 97  2  0 2025-04-19 16:04:16
 1  0      0  66620    256 158980    0    0 77326    10 1362 1690  1  2 78 19  0 2025-04-19 16:04:21
 0  0      0  87448    512 137656    0    0  3241     5  386  596  0  0 99  0  0 2025-04-19 16:04:26
 1  0      0  66920    764 154772    0    0 114061     5 1677 1779  1  3 66 30  0 2025-04-19 16:04:31
 0  0      0  76872   1068 146224    0    0 11978    16  503  667  0  1 98  1  0 2025-04-19 16:04:36
 2  1      0  65996    380 158284    0    0 74516    29 1207 1436  1  2 78 19  0 2025-04-19 16:04:41
 0  0      0  69344    412 155700    0    0 50014    10  836 1008  0  2 86 12  0 2025-04-19 16:04:47
 0  0      0  76912   2200 143876    0    0  8363    14  615  785  1  1 98  1  0 2025-04-19 16:04:52
 0  0      0  84556    532 137816    0    0 115802    17 1685 1843  1  3 65 31  0 2025-04-19 16:04:57
 1  0      0  84416   2068 134188    0    0  9634    15  526  714  0  1 98  1  0 2025-04-19 16:05:02
 4  2      0  72472    296 150380    0    0 132904    33 1855 1965  1  4 50 45  0 2025-04-19 16:05:07
