procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0 107420   4244 276992    0    0     0     0  560  850  1  0 98  0  1 2025-04-19 12:10:53
 0  0      0 107168   4252 276992    0    0     0    20  491  708  1  1 98  0  0 2025-04-19 12:10:54
 0  0      0 105684   4252 276996    0    0     0     0  656  816  1  1 96  0  1 2025-04-19 12:10:55
 1  0      0 105684   4252 276996    0    0     0    44  541  758  1  0 99  0  0 2025-04-19 12:10:56
 0  0      0 105436   4252 276996    0    0     0     0  563  802  1  1 95  0  4 2025-04-19 12:10:57
 0  0      0  89660   4252 276996    0    0     0     0 1442 2550  2  2 95  0  1 2025-04-19 12:10:58
 0  0      0  89660   4260 276988    0    0     0    60  620  843  1  1 96  0  2 2025-04-19 12:10:59
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  89660   4260 276996    0    0     0     0  526  737  1  1 97  0  1 2025-04-19 12:11:00
 0  0      0  89660   4260 277000    0    0     0     0  557  778  1  0 96  0  3 2025-04-19 12:11:01
 0  0      0  89660   4260 277004    0    0     0     4  598  828  0  1 97  0  2 2025-04-19 12:11:02
 0  0      0  89660   4260 277004    0    0     0     0  582  823  1  1 97  0  2 2025-04-19 12:11:03
 0  0      0  89436   4268 276996    0    0     0    64  524  734  1  1 98  0  1 2025-04-19 12:11:04
 0  0      0  89436   4268 277004    0    0     0     0  519  754  0  0 98  0  1 2025-04-19 12:11:05
 0  0      0  89436   4268 277004    0    0     0     0  541  742  1  1 97  0  2 2025-04-19 12:11:06
 0  0      0  89436   4268 277004    0    0     0     0  576  846  1  1 96  0  2 2025-04-19 12:11:07
 0  0      0  89184   4268 277012    0    0     0     0 1413 2410  2  2 94  0  2 2025-04-19 12:11:08
 1  0      0  89184   4276 277004    0    0     0    44  573  854  1  1 97  0  2 2025-04-19 12:11:09
 0  0      0  89184   4276 277004    0    0     0     0  596  916  1  0 99  0  0 2025-04-19 12:11:10
 0  0      0  89184   4276 277004    0    0     0     0  648  945  1  1 98  0  1 2025-04-19 12:11:11
 0  0      0  89184   4276 277004    0    0     0     0  485  731  1  1 98  0  1 2025-04-19 12:11:12
 0  0      0  89184   4276 277004    0    0     0     0  538  794  1  0 98  0  1 2025-04-19 12:11:13
 0  0      0  89184   4284 276996    0    0     0    28  500  719  1  1 98  0  1 2025-04-19 12:11:14
 0  0      0  89184   4284 277004    0    0     0     0  528  777  1  1 97  0  1 2025-04-19 12:11:15
 0  0      0  89184   4284 277004    0    0     0     0  491  731  1  1 98  0  1 2025-04-19 12:11:16
 0  0      0  88960   4284 277280    0    0   276     0  581  809  1  0 97  0  2 2025-04-19 12:11:17
 0  0      0  84112   4284 277288    0    0     0     0 1436 2554  2  2 95  0  1 2025-04-19 12:11:18
 1  0      0  84112   4292 277288    0    0     0    52  582  939  0  0 98  0  1 2025-04-19 12:11:19
 1  0      0  84112   4292 277288    0    0     0     0  511  775  1  1 97  0  2 2025-04-19 12:11:20
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  84112   4292 277288    0    0     0     0  506  794  1  1 96  0  2 2025-04-19 12:11:21
 1  0      0  83888   4292 277288    0    0     0     0  548  821  1  0 96  0  2 2025-04-19 12:11:22
 0  0      0  83888   4292 277288    0    0     0     0  532  794  1  1 97  0  1 2025-04-19 12:11:23
 0  0      0  81556   4300 277288    0    0     0    20  537  781  0  2 97  0  1 2025-04-19 12:11:24
 0  0      0  81304   4300 277288    0    0     0     0  488  755  1  0 99  0  0 2025-04-19 12:11:25
 0  0      0  81304   4300 277288    0    0     0     8  489  774  0  1 98  0  1 2025-04-19 12:11:26
 0  0      0  81304   4300 277288    0    0     0     8  556  886  1  1 98  0  1 2025-04-19 12:11:27
 0  0      0 107464   4300 277288    0    0     0     0 1389 2482  2  2 96  0  0 2025-04-19 12:11:28
 0  0      0 107464   4308 277288    0    0     0    76  611  920  1  1 90  1  7 2025-04-19 12:11:29
 0  0      0 107464   4308 277288    0    0     0     0  450  715  0  0 99  0  0 2025-04-19 12:11:30
 0  0      0 107464   4308 277288    0    0     0     0  505  766  0  1 98  0  1 2025-04-19 12:11:31
 0  0      0 107464   4308 277288    0    0     0    96  497  756  1  0 98  0  1 2025-04-19 12:11:32
 0  0      0 107212   4308 277288    0    0     0     0  528  814  1  1 97  0  1 2025-04-19 12:11:33
 0  0      0 107212   4316 277280    0    0     0    20  472  754  0  1 99  0  0 2025-04-19 12:11:34
 0  0      0 107212   4316 277288    0    0     0     0  521  830  1  1 98  0  0 2025-04-19 12:11:35
 0  0      0 107212   4316 277288    0    0     0     0  480  714  1  0 99  0  1 2025-04-19 12:11:36
 0  0      0  99912   9880 277668    0    0  5872    28 1437 1588  1  2 94  2  1 2025-04-19 12:11:37
 0  0      0  88708   9880 277660    0    0     0     0 1455 2705  2  1 95  0  2 2025-04-19 12:11:38
 0  0      0  88708   9880 277672    0    0     0     0  525  813  1  1 97  0  2 2025-04-19 12:11:39
 0  0      0  88484   9880 277672    0    0     0     0  533  838  1  1 97  0  1 2025-04-19 12:11:40
 0  0      0  88484   9880 277672    0    0     0     0  543  773  1  1 98  0  1 2025-04-19 12:11:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  88484   9880 277672    0    0     0     0  544  759  1  1 97  0  2 2025-04-19 12:11:42
 0  0      0  88484   9888 277672    0    0     0    48  537  814  0  1 99  0  0 2025-04-19 12:11:43
 0  0      0  79072   9888 277672    0    0     0     0  602  756  1  2 95  0  2 2025-04-19 12:11:44
 0  0      0  79072   9888 277672    0    0     0     8  539  807  1  1 98  0  0 2025-04-19 12:11:45
 0  0      0  79072   9888 277672    0    0     0     0  506  735  0  0 99  0  0 2025-04-19 12:11:46
 0  0      0  79072   9888 277672    0    0     0     0  512  772  0  1 98  0  1 2025-04-19 12:11:47
 0  0      0  66832   9896 277680    0    0     0    32 1455 2505  2  1 96  0  0 2025-04-19 12:11:48
 0  0      0  65220   9896 277680    0    0     0     0  562  844  0  1 98  0  0 2025-04-19 12:11:49
 0  0      0  64904   9896 277672    0    0     0     0  498  751  0  1 98  0  1 2025-04-19 12:11:50
 0  0      0  64664   9896 277672    0    0     0     0  516  764  1  0 98  0  1 2025-04-19 12:11:51
 0  0      0  64500   9896 277672    0    0     0     0  442  699  0  1 98  0  0 2025-04-19 12:11:52
 0  0      0 126964   3900 248916    0    0     8    44  574  837  1  1 98  0  0 2025-04-19 12:11:53
 0  0      0 110820   4184 248892    0    0   284     0  574  753  0  1 97  0  1 2025-04-19 12:11:54
 0  0      0 110876   4184 248916    0    0     0     0  511  755  1  1 98  0  1 2025-04-19 12:11:55
 1  0      0 110656   4184 248916    0    0     0     0  514  730  1  1 98  0  1 2025-04-19 12:11:56
 0  0      0 110720   4188 248916    0    0     4     0  556  778  1  0 99  0  0 2025-04-19 12:11:57
 4  0      0 106040   4196 248920    0    0     0    20 1171 2012  1  2 96  0  1 2025-04-19 12:11:58
 0  0      0 105964   4196 248916    0    0     0     0  981 1500  2  1 96  0  1 2025-04-19 12:11:59
 0  0      0 105712   4196 248916    0    0     0     0  525  781  0  0 98  0  1 2025-04-19 12:12:00
 1  0      0 105712   4196 248916    0    0     0     0  596  831  1  1 98  0  1 2025-04-19 12:12:01
 0  0      0 105712   4196 248916    0    0     0     0  531  734  1  0 97  0  2 2025-04-19 12:12:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 105712   4204 248916    0    0     0    44  576  784  1  1 97  0  0 2025-04-19 12:12:03
 0  0      0 105460   4204 248916    0    0     0     0  513  744  1  0 99  0  0 2025-04-19 12:12:04
 1  0      0 105528   4204 248916    0    0     0    44  585  763  1  1 98  0  0 2025-04-19 12:12:05
 0  0      0 104812   4204 248916    0    0     0     0  526  747  0  1 99  0  0 2025-04-19 12:12:06
 0  0      0 104812   4204 248916    0    0     0     0  551  795  1  1 99  0  0 2025-04-19 12:12:07
 0  0      0 104812   4212 248908    0    0     0    24  524  734  1  0 99  0  0 2025-04-19 12:12:08
 0  0      0 120628   4212 248920    0    0     0     0 1464 2552  2  2 94  0  1 2025-04-19 12:12:09
 0  0      0 120628   4212 248916    0    0     0     4  687 1003  1  1 98  0  0 2025-04-19 12:12:10
 0  0      0 120404   4212 248916    0    0     0     0  545  780  0  0 98  0  1 2025-04-19 12:12:11
 0  0      0 119900   4212 248916    0    0     0     0  532  778  1  1 97  0  2 2025-04-19 12:12:12
 0  0      0 119900   4220 248912    0    0     0    44  723  913  1  1 97  0  1 2025-04-19 12:12:13
 0  0      0 119648   4220 248924    0    0     0     0  508  747  1  1 98  0  1 2025-04-19 12:12:14
 0  0      0 110916   4352 248876    0    0   132    12  622  807  0  2 96  0  1 2025-04-19 12:12:15
 0  0      0 110664   4352 248924    0    0     0     0  568  784  1  0 99  0  0 2025-04-19 12:12:16
 0  0      0 110664   4352 248924    0    0     0     0  613  843  1  1 97  0  1 2025-04-19 12:12:17
 0  0      0 110664   4360 248924    0    0     0    72  624  814  1  1 95  0  3 2025-04-19 12:12:18
 0  0      0 123048   4360 248932    0    0     0     0 1627 2911  3  2 95  0  0 2025-04-19 12:12:19
 0  0      0 122572   4360 248928    0    0     0     8  545  776  0  1 98  0  1 2025-04-19 12:12:20
 1  0      0 107160   4360 248928    0    0     0     0  666  851  1  2 96  0  1 2025-04-19 12:12:21
 0  0      0 121360   4360 248932    0    0     0     0  659  857  0  1 99  0  0 2025-04-19 12:12:22
 0  0      0 121108   4368 248932    0    0     0    72  580  838  0  1 98  0  1 2025-04-19 12:12:23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0 121108   4368 248932    0    0     0     0  529  748  1  1 98  0  1 2025-04-19 12:12:24
 0  0      0 112676   4632 248932    0    0   264     0  635  790  1  1 97  0  1 2025-04-19 12:12:25
 0  0      0 112424   4632 248932    0    0     0     0  524  747  0  1 97  0  1 2025-04-19 12:12:26
 0  0      0 112424   4632 248932    0    0     0     4  566  846  1  0 98  0  1 2025-04-19 12:12:27
 0  0      0 108924   4768 249252    0    0   448    56  834 1052  3  1 95  0  1 2025-04-19 12:12:28
 0  0      0  96164   4768 249252    0    0     0     0 1256 2139  2  2 94  0  2 2025-04-19 12:12:29
 0  0      0  96164   4768 249252    0    0     0     0  519  777  0  0 99  0  1 2025-04-19 12:12:30
 0  0      0  96164   4768 249252    0    0     0     0  512  770  0  1 98  0  1 2025-04-19 12:12:31
 0  0      0  96164   4768 249252    0    0     0     0  501  752  0  1 99  0  0 2025-04-19 12:12:32
 0  0      0  96164   4776 249244    0    0     0    44  525  771  1  0 97  0  1 2025-04-19 12:12:33
 0  0      0  96164   4776 249252    0    0     0     0  518  743  1  0 98  0  1 2025-04-19 12:12:34
 0  0      0  96164   4776 249252    0    0     0     0  550  765  0  1 98  0  1 2025-04-19 12:12:35
 1  0      0  96164   4784 249244    0    0     0    32  690  992  2  0 97  0  1 2025-04-19 12:12:36
 0  0      0  96164   4800 249256    0    0     0    68 1076 1831  3  2 94  0  1 2025-04-19 12:12:37
 0  0      0  96164   4800 249408    0    0   152     0 1037  918 13  1 84  0  2 2025-04-19 12:12:38
 0  0      0  79860   4800 249408    0    0     0     0 1464 2479  2  3 93  0  1 2025-04-19 12:12:39
 0  0      0  79860   4800 249408    0    0     4    68  645  900  1  2 95  0  2 2025-04-19 12:12:40
 0  0      0  79860   4800 249412    0    0     0     0  579  832  1  1 98  0  1 2025-04-19 12:12:41
 0  0      0  79396   4808 249412    0    0     0    48  509  798  0  1 97  0  2 2025-04-19 12:12:42
 0  0      0  79396   4808 249412    0    0     0     0  480  745  1  0 98  0  1 2025-04-19 12:12:43
 0  0      0  79396   4808 249412    0    0     0     4  455  698  0  0 98  0  1 2025-04-19 12:12:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  75076   4808 249412    0    0     0    12  496  738  0  1 99  0  1 2025-04-19 12:12:45
 0  0      0  76840   4812 249412    0    0     0    16  484  722  1  1 98  0  1 2025-04-19 12:12:46
 0  0      0  76840   4820 249412    0    0     0    60  564  814  0  1 99  0  0 2025-04-19 12:12:47
 0  0      0  76840   4820 249412    0    0     0     0  477  730  1  0 98  0  1 2025-04-19 12:12:48
 0  0      0  97188   4820 249412    0    0     0     0 1321 2403  2  2 93  0  3 2025-04-19 12:12:49
 0  0      0  96716   4820 249412    0    0     0     0  497  727  1  0 98  0  1 2025-04-19 12:12:50
 0  0      0  96464   4820 249416    0    0     0     0  654  874  1  1 98  0  0 2025-04-19 12:12:51
 0  0      0  95468   4828 249416    0    0     0    56  621  806  1  1 98  0  0 2025-04-19 12:12:52
 0  0      0  95468   4828 249416    0    0     0     0  515  752  0  1 99  0  0 2025-04-19 12:12:53
 0  0      0  95244   4828 249416    0    0     0     0  549  802  1  0 98  0  1 2025-04-19 12:12:54
 0  0      0  95244   4828 250624    0    0  1208     0  500  768  0  1 99  0  0 2025-04-19 12:12:55
 0  0      0  91148   4828 250624    0    0     0     0  548  744  1  1 98  0  1 2025-04-19 12:12:56
 0  0      0  90924   4836 250616    0    0     0    44  521  817  1  1 99  0  0 2025-04-19 12:12:57
 0  0      0  90924   4836 250624    0    0     0     4  497  760  0  1 98  0  1 2025-04-19 12:12:58
 0  0      0  87788   4836 250628    0    0     0     4 1647 2865  2  2 93  0  3 2025-04-19 12:12:59
 0  0      0  85920   4836 250624    0    0     0     0  496  760  0  1 98  0  1 2025-04-19 12:13:00
 0  0      0  85920   4836 250628    0    0     0     0  736  985  2  1 96  0  1 2025-04-19 12:13:01
 0  0      0  85920   4844 250628    0    0     0    56  554  834  0  0 98  0  1 2025-04-19 12:13:02
 0  0      0  85920   4844 250628    0    0     0     0  506  781  1  1 97  0  1 2025-04-19 12:13:03
 1  0      0  85920   4844 250628    0    0     0     4  502  768  0  0 99  0  1 2025-04-19 12:13:04
 0  0      0  83656   6328 250628    0    0  1484     0  767 1109  2  2 95  0  1 2025-04-19 12:13:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 1  0      0  83796   6328 250628    0    0     0     8  684  800  0  3 95  0  2 2025-04-19 12:13:06
 0  0      0  82592   6336 250628    0    0     0    68  545  831  1  0 99  0  0 2025-04-19 12:13:07
 0  0      0  82592   6336 250628    0    0     0     0  468  721  0  0 98  0  1 2025-04-19 12:13:08
 0  0      0 100568   6336 250628    0    0     0     0 1390 2295  2  2 92  0  3 2025-04-19 12:13:09
 0  0      0  96580   6336 250628    0    0     0     8  798 1078  2  1 97  0  0 2025-04-19 12:13:10
 0  0      0  96076   6336 250632    0    0     0     0  816 1077  2  1 94  0  3 2025-04-19 12:13:11
 0  0      0  94088   6344 250632    0    0     0    60  675  867  1  1 96  0  2 2025-04-19 12:13:12
 0  0      0  93584   6344 250632    0    0     0     0  562  811  1  1 98  0  1 2025-04-19 12:13:13
 0  0      0  93332   6344 250632    0    0     0     4  698  919  2  1 97  0  1 2025-04-19 12:13:14
 0  0      0  91064   6612 250744    0    0   380    12  882 1098  2  2 94  0  2 2025-04-19 12:13:15
 0  0      0  89956   6620 250748    0    0     0   120  878  952  1  2 97  0  0 2025-04-19 12:13:16
 0  0      0  89956   6692 250756    0    0    76     0  666  802  3  1 96  0  1 2025-04-19 12:13:17
 0  0      0  89956   6692 250760    0    0     0     0  561  783  1  1 98  0  1 2025-04-19 12:13:18
 2  0      0  97168   6692 250760    0    0     0     0 1465 2443  2  2 95  0  0 2025-04-19 12:13:19
 0  0      0 112448   6692 251304    0    0   544    20  758  990  2  1 95  0  2 2025-04-19 12:13:20
 1  0      0  81388   6728 254392    0    0  3232   100 2143 1945 25  3 60  1 11 2025-04-19 12:13:21
 0  0      0  87692   2176 207428    0    0  1904     0 2680 2060 48  5 45  0  3 2025-04-19 12:13:22
 0  0      0  86700   2604 207528    0    0   528     0  543  797  1  1 96  0  3 2025-04-19 12:13:23
 0  0      0  86196   2604 207528    0    0     0     0  490  726  0  1 98  0  1 2025-04-19 12:13:24
 0  0      0  73348   5348 214556    0    0  9772     8 1186 1373  1  2 95  1  0 2025-04-19 12:13:25
 0  0      0 114128   3852 182376    0    0     8    56  635  860  1  2 97  0  1 2025-04-19 12:13:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 112436   3852 182340    0    0     0     0  813 1163  2  1 94  0  3 2025-04-19 12:13:27
